Episode,DRL_Reward,QDRL_5Q_Reward
95,8.609367311449667,65.6507114608492
96,12.985114612685965,67.96545218606857
97,12.87510557261508,65.60889448570965
98,12.214029178787788,64.98441553435023
99,11.594809413033046,66.09102007628893
100,8.624262844463882,68.54436736477535
101,11.093994895265226,66.22082699131417
102,11.273369734957079,66.38842637205128
103,10.110761080163243,67.17832476981137
104,11.70140734019008,66.92185681551686
105,13.104901506767412,68.71181363889838
106,16.802490837987474,71.05767576979576
107,12.517932118561012,69.69882613720978
108,12.72214272215978,69.30001348733897
109,11.891353580388142,69.60642131275571
110,7.282266028435551,68.29585140157448
111,12.017257423377242,71.85683584788718
112,12.24118285056047,70.95222393518225
113,18.25858623210941,71.17041137253226
114,11.632348125594449,75.9152376261546
115,12.882868186833708,72.49421930621574
116,12.061029241002265,71.47808714380074
117,9.24805776728583,72.24826242579084
118,15.051961166886858,74.63176462196712
119,14.10316256523368,73.63704433018788
120,14.232673511239472,71.98019218982616
121,10.016785330079284,75.35912149196102
122,15.835851144916944,73.65909859029722
123,8.866350090300237,77.2595296654868
124,13.883779167635703,76.5788025537669
125,17.942021183772265,74.96232030214395
126,10.04241000227352,77.50491014488513
127,11.159529475739824,76.29267352369497
128,12.884605994758735,77.62495768945081
129,11.440694731654032,77.48938672468991
130,8.890350950314236,76.13409299920608
131,13.009774022831845,76.72361791039582
132,10.257702908757228,79.16819330421374
133,14.176279701894273,77.7745223928109
134,10.77631269265548,78.01626432099538
135,17.036014683743552,77.65082342850486
136,11.293069225936957,79.70721476969766
137,12.539773646185566,82.08223565033093
138,15.476124627305591,78.48841306299575
139,10.466227279554799,80.17429373095533
140,14.21671513953969,82.22320255297319
141,17.02418384696316,80.68370181662068
142,9.849423959719639,81.66150998597224
143,14.445019577759199,80.0990149425248
144,14.751892407910132,82.25974438152981
145,16.17888599871213,81.81131311489342
146,11.257429211067967,83.56890324470737
147,11.177411903325378,84.12442000987014
148,15.915357305359258,86.15268657529799
149,15.488045574436706,83.98737299784337
150,15.509950999675358,83.9793205251356
151,15.890948797638039,84.12012805870748
152,13.468766322644782,83.7515934986287
153,15.89626491676194,84.89338801670158
154,16.197825659932914,84.41774206664408
155,13.831395986750817,85.27579846241726
156,20.436358670901246,86.96068125392337
157,17.113568599138603,84.43449418557034
158,13.110102549395702,87.31774275018466
159,17.89132339697035,87.81436800820802
160,13.976905450412136,86.36592014199512
161,18.546969859749332,84.2371193130663
162,19.643258173504925,86.33653059602968
163,14.86431765387073,88.89561838667136
164,19.495340213047758,87.58654268476909
165,18.291227558009812,86.6902303484099
166,19.488174579298732,87.54904203419014
167,22.350001983067646,89.41599890945345
168,17.170662118100545,89.32658338297618
169,16.07689200951527,88.65194104019707
170,15.915401721767884,88.75658527117581
171,16.278339859049936,88.98048410792552
172,18.304377485143057,88.60437253060795
173,19.529731451179256,91.8438811977907
174,19.548616310207464,89.80399591286269
175,21.10506723888496,91.85335685225816
176,19.24987928540536,92.4446914674014
177,23.031384289351916,92.06305187053105
178,18.915854134013713,90.61993809411503
179,26.55750249917575,91.82271579985205
180,21.5003315881564,91.54700201333074
181,17.971717793698428,90.7442167316026
182,17.615059001888913,92.38894075155739
183,21.675246088914456,90.85856951181356
184,20.08614632750409,93.81022790010721
185,22.60437461621493,92.10484264401711
186,22.17573918370149,93.07667053924018
187,20.9824175872121,93.3701471023088
188,19.217796397169597,92.941781584456
189,17.716274482012224,94.10523839105024
190,20.55391503284824,93.0758047731517
191,23.976086472018522,94.8022226372733
192,22.533169659833515,92.44862607398754
193,19.04427694372481,94.30838055511444
194,22.749994260826924,96.54651570185216
195,23.436372396945405,93.37161295319368
196,20.416983720407757,93.90665451436082
197,23.161895289479993,95.42187347668337
198,23.071365079237072,95.20255750822032
199,20.21388587137555,95.55183815202624
200,24.10836141370422,95.86034504335694
201,24.755457860265867,96.17272412134882
202,26.197663085937652,96.0646744854468
203,26.257930019694673,96.50136209408424
204,20.30941334989617,95.73695803734911
205,21.535882525700348,97.25994705298253
206,25.291516744389227,93.72692216275739
207,25.40843482323659,95.68596065205072
208,25.528125563200717,96.77853544278301
209,33.98530799059373,97.32030824304384
210,25.890060900114598,97.22074426222106
211,27.407436967807264,97.58646748112186
212,27.05550342335881,95.84639750741937
213,26.397200846782468,96.39982235341691
214,24.074985206905023,97.50449058700853
215,26.85119793703491,96.95816552576252
216,23.10848322656871,97.28484589883276
217,24.531404580261523,98.28343350097794
218,23.98906399820759,96.34743091983455
219,25.48228525605566,98.63580307201534
220,31.135471834173934,97.57352601517178
221,20.747984494012407,97.853108718459
222,27.195219515163004,96.85365791117383
223,21.507308264311924,99.0080941232384
224,24.41491721986509,98.2359238490724
225,28.36890990746226,95.18067327447706
226,25.8551799595168,97.480633552087
227,23.044251606381792,98.81676819602849
228,23.99070700157368,98.19051039197088
229,27.514569120176688,100.14756663211772
230,24.02256373422141,100.24539051590413
231,26.418875413495947,98.63217415380807
232,26.017300759791553,98.35508284649173
233,24.296461142060057,101.00837774874847
234,31.303921183961705,98.88153370558258
235,27.54402938868455,98.85999433672355
236,20.908186260155063,98.21265296597169
237,26.445701716422864,98.14758699411382
238,24.330411662227245,98.34794352100808
239,28.11814212962086,98.6018402556065
240,24.004891267065265,97.62691566739967
241,25.695527749170743,97.58310161287244
242,27.238145953020982,99.31771583675732
243,28.130603110460843,98.96159255215842
244,22.953338685674275,99.6793694951041
245,25.103120455440074,97.42973283097432
246,24.734838609465882,99.28696171607119
247,24.269349934401905,99.73343125595075
248,30.294533727094365,99.2317357320409
249,26.869445461072925,100.74365434633523
250,22.67885888992052,101.65710777153625
251,28.097904833238726,98.99339731480744
252,31.079046631798818,97.91231888216964
253,28.323574002609895,100.11870005204128
254,21.91121475202814,98.25944074678318
255,24.464884820464363,99.4540401912082
256,28.80730883617289,101.67540646802073
257,23.834279513372156,99.79068649975368
258,26.675417201868708,97.90986060776112
259,27.463995634497937,99.96671170252444
260,23.17088680169248,100.10811333486028
261,25.29959772388638,100.072213591554
262,17.30497227067829,100.53587101791928
263,22.80656862077881,99.31059589345374
264,24.69531859809431,100.38649883831451
265,22.166423131720435,101.27179368333302
266,29.326129003901123,101.58406312702313
267,21.629181000957246,100.05787344039057
268,24.064207105404897,99.5863623722165
269,25.451439405985745,100.77989065220233
270,28.688661467081225,100.75207125985087
271,21.457467780762997,100.39772081777186
272,27.917565021827578,101.18353544643028
273,24.99879005564881,102.36819339501162
274,22.484137133407785,102.14171080405642
275,26.059147158957792,100.59341606011277
276,25.368922813552913,100.12150457637304
277,23.33964702150706,102.3951527436396
278,24.985263709751315,102.863110677872
279,23.819818334007014,101.83937178955189
280,25.041132611322748,101.49813702518922
281,26.388911989934144,102.50263822325724
282,28.676995918319456,103.09159965088057
283,21.59801681030706,102.9042993877338
284,30.008081424518046,100.8858427330253
285,19.780666239249882,100.95933979079398
286,24.269357428249084,101.83589837135756
287,26.110192305531978,103.52006764849128
288,25.335197331200753,101.76527942922257
289,23.072117452047067,100.75519910705327
290,24.107626699622458,103.44807286377745
291,23.397497001616284,101.38498929749018
292,23.161734933455687,102.66242365882538
293,26.767455546690073,101.99225668452026
294,25.54751988788225,102.41667811210765
295,22.93753263672215,103.5075228739182
296,26.936989248218598,102.64845094041189
297,25.477837306336127,103.08518697106908
298,26.766812834950194,103.01889218909888
299,26.337318328711493,103.91244977136864
300,22.722912018710836,104.14326397283308
301,23.430705250732792,104.70260703228371
302,26.738790811322264,103.56770513709307
303,26.439552977024377,102.2605347875895
304,24.90814156388526,102.72694649053008
305,25.304201309619472,105.63958752614512
306,28.259267974188997,104.69063831148028
307,23.64414738633061,102.45808019869844
308,26.55254346601395,103.53156099656144
309,24.744798480834117,104.22664140593545
310,24.775310180256852,102.60379984234521
311,28.13943352979252,103.57166206679055
312,27.53274291060955,106.66530065970453
313,27.583401635504266,102.39638482506051
314,28.89744255503602,105.9417420997795
315,25.77403843405104,103.83710068815299
316,27.517827905502582,104.66170853174195
317,25.132291918121677,107.6960347953578
318,26.816943362905004,105.54065431017207
319,25.783247889232648,106.42213785613012
320,26.45663231982383,105.78874786422678
321,27.810975659407916,105.84955168942184
322,24.389816420563708,106.27611402761923
323,31.781901879573596,106.14258396270046
324,24.15466823966126,106.93639616822627
325,23.756158333156527,104.32536959474655
326,29.811889023725058,105.22805893307464
327,29.023733991968296,105.60911520100981
328,28.73574140534008,104.2702579826607
329,28.87998139118221,107.3214143433416
330,27.41489587913419,106.37901234649159
331,25.3413962461589,106.99781892754953
332,27.91558840266342,107.11365465724775
333,26.177141019476043,106.50189488563086
334,30.454131193731712,106.58594305809288
335,27.797185007543955,107.39098534803803
336,26.25168097231581,107.52567795076043
337,27.664539863968994,106.98287022160083
338,29.65478208890131,108.10383203927866
339,27.369340548400686,106.44109609208206
340,26.8809276036952,106.33167484951535
341,29.7050279984004,106.71653460136544
342,29.86893701372528,108.22276928074619
343,28.151125182029695,108.07954978693866
344,28.403972805245292,106.9013655098188
345,30.32577125369139,108.27059564978364
346,26.290373915870884,108.68055848015172
347,26.557591154017636,107.97922126762616
348,28.446399247290376,107.69273922395979
349,29.875609608269993,107.62277166227184
350,31.35353698150539,107.21296252866362
351,34.431886001478695,107.15732030213006
352,33.054922315422665,106.21653603736421
353,30.67811858297086,107.96230376586493
354,31.19739336076307,108.59403300199465
355,28.905220432594284,106.60716869822231
356,31.53137600054395,107.39611426159932
357,31.021496860146996,108.858676128688
358,32.7146594027967,107.91794213149788
359,30.00360631310645,108.75064890914727
360,33.53283901280403,108.2691298339167
361,36.227945940830075,109.21470776052853
362,32.28453098384502,105.596740825752
363,33.71962157700649,109.88673363189777
364,34.59806457145712,108.50215169896599
365,32.02534221087754,109.04923176735517
366,33.742516996092974,108.77560797858895
367,33.36574212865843,109.30530111681611
368,33.72839133499692,108.73260369223247
369,31.699465422313615,108.37886350919281
370,33.83878980673281,107.80447595023173
371,35.16565995269707,107.96454750846752
372,37.68919107545969,107.71301786312884
373,36.597590626007666,108.43846007449963
374,39.71776379351087,108.15808825466922
375,32.549047670401606,109.16552233511257
376,36.77794766001437,107.87868556749747
377,35.1822604488404,107.28416346264576
378,40.3221150274945,108.0393811421678
379,32.94742396869525,108.67817800624775
380,32.98620754812408,109.18416822050132
381,33.70107827483959,108.78275885647139
382,30.000502474813835,108.67044463819337
383,34.1031033998107,106.33793127622104
384,33.623413144397425,109.65390268784084
385,35.99742956460843,109.25324411534511
386,36.57242802369341,108.49348687353776
387,40.50140160212369,107.88104735292885
388,38.27626928306892,108.92798824631355
389,34.543444463783004,108.27386845458615
390,33.82138422943803,108.38437977169333
391,37.37512892345498,107.14522149369432
392,32.91882501238482,107.89704486172869
393,40.868277901467124,107.92409643288076
394,39.30458397428443,107.96161272902171
395,35.24551561830395,108.61321401216776
396,32.19420142315941,108.85333294355434
397,39.91641200812282,109.19558550307681
398,36.29618840375142,108.8744585744514
399,39.724007521671254,106.99104261119597
400,32.686461128776784,108.60872214158329
401,35.2133089386967,107.55348343576324
402,36.760247355034295,107.27898586777673
403,36.89618408925172,107.5158920614248
404,35.681398576864936,107.98995370275921
405,38.387788871973896,107.80523485463092
406,34.182028545146586,108.29019770542405
407,36.51190655354141,108.87060226890118
408,37.181780902865796,108.06041713842744
409,38.17679171344798,106.11878835637131
410,38.675910639416706,110.25358581514564
411,34.08803715622467,108.2350503845711
412,33.063784409807084,108.2721377451156
413,40.08942041668312,107.28039993575776
414,37.71897964623467,108.85359620678764
415,35.0068329045532,108.63090722682315
416,40.74275672486352,108.83164858205899
417,37.13795213866575,107.9952556873652
418,39.77805049166157,108.38149462538718
419,36.97689446160701,107.29318928133989
420,41.93560651083184,108.45989722511064
421,41.14517722870336,108.48276430978153
422,36.10505860140754,108.17599927632877
423,39.124704107429345,107.07040504571395
424,38.27529965076214,108.31500572715457
425,40.047411147129054,108.27899217644898
426,34.17550226156733,108.46410174224236
427,38.26304362366595,107.44972824121484
428,39.15232718236633,108.1978126341797
429,32.06613885903063,109.57160862582728
430,33.4600592086023,107.66522525554211
431,31.27396679293009,109.00201361637795
432,35.65112493365794,109.39094348490327
433,38.06997619280485,108.01924328477952
434,39.98250752955474,108.52454187942288
435,36.3614952474407,109.54905004807284
436,40.19672385452836,108.54139085347298
437,32.62327641876445,108.17368560113559
438,31.7629731655793,107.6027168897082
439,35.83014957989578,110.004079906736
440,36.87659893110279,108.8393816479952
441,35.782078536854954,108.90004046093692
442,30.64269053938965,107.33474961474916
443,35.536212819372295,108.0207480251077
444,32.44592912492782,108.871395183297
445,37.32988256620791,108.00280580783574
446,36.52143829242613,109.18209559724431
447,33.20526176754955,109.5469751152179
448,34.22122240949283,109.79815052697656
449,32.80982588380155,109.01983215706224
450,35.25430364522526,109.88545772496362
451,37.75329923077868,109.2240362252773
452,32.85699758817895,108.97992604805363
453,36.538850496174476,110.21336800927139
454,33.91218683319777,109.63138437467812
455,33.21654136543899,108.96995992685349
456,34.89395436864699,109.72874580030015
457,32.53826138320806,109.7342528139561
458,33.70922412260624,109.83777891051719
459,32.06788649556268,109.8517845795524
460,39.945988963039184,109.6114749166189
461,35.09639530840082,109.89126549606914
462,33.23554946164998,109.99064126754838
463,35.49910407968912,109.63974586055677
464,34.66538380713489,109.20960591308695
465,34.37867881397615,110.2096534183379
466,36.454354683797476,109.2973903899911
467,36.80356173559738,109.9689618456093
468,33.57749276463103,109.42763634836201
469,33.461327065111014,110.41179107417402
470,34.21361540747482,110.3506477882835
471,29.15012554998628,109.06145503297337
472,31.12400902429968,110.06261356251393
473,38.33966317319402,109.2018118245566
474,39.04887396776746,110.55299006715468
475,34.331377346075755,110.90669295814841
476,36.41645283830255,109.99274663129236
477,35.77789903017834,110.21817912957498
478,42.725344416846895,109.74754292379137
479,37.85913453979495,109.91261425198034
480,34.77617006118657,110.24257685297702
481,32.74661262168826,109.35736779221057
482,31.162596667088486,110.71550450748678
483,35.734380664464666,110.19179109555138
484,33.385620612775924,109.95108639613902
485,31.775407451118486,109.70766286153187
486,33.77291878568378,110.02049145049281
487,32.747547079227395,109.3485049226689
488,39.73508102262871,109.31072357890481
489,37.79086201454632,110.27755477571237
490,35.64006980732368,109.59346120859861
491,39.43677611210308,109.41130068131619
492,36.01089415780988,110.27723653595113
493,33.748426762860596,109.8490766683733
494,39.79717590233895,110.8534219170191
495,37.42788751960584,110.58731483046908
496,33.5822111168831,109.51504056701545
497,35.797605928733525,110.31350846315945
498,34.18588535424576,110.84095915576786
499,33.022698132219084,109.0981518189441
500,38.903127508101456,109.40116362361135
501,41.47235854861769,110.15012012375102
502,33.31660178429003,111.86595113360322
503,38.337637391631034,109.89008202876776
504,35.42370672897521,110.5325932555243
505,35.955415498779345,111.0771268135474
506,35.81788492757585,110.29864585345484
507,35.26716303925751,110.25295196636867
508,37.67924475024794,109.62964808807185
509,35.613794345168586,109.33990746021698
510,38.502863473958556,110.46736190210727
511,37.838892271237995,111.00469546000852
512,37.506986573938974,110.4012449933555
513,35.977305588401094,109.76774017851535
514,36.94801666291995,110.50946126644588
515,40.42390632140389,109.95704044888517
516,39.934836036305335,109.78578247951603
517,36.387277677827754,110.34512300966394
518,39.229501563200685,110.02986421230858
519,41.01089844621114,109.60380731631594
520,35.11130297132424,110.25258376663363
521,40.79659725293952,109.68437909439945
522,37.935881057499174,110.65829162705222
523,41.173910746299036,109.48233454157413
524,37.994835591018656,109.76479241604852
525,35.54680844603839,110.37020356974602
526,36.14651298810139,109.18042657327968
527,40.49212588130312,110.15675031874031
528,41.17781681308324,110.08603308040536
529,38.42423208069272,110.2451916868884
530,42.437797380824634,109.18839782849388
531,36.84345185076343,110.66761302499395
532,40.98749552597972,110.9202366259499
533,38.2799694029987,108.97558522544423
534,39.83197172768258,110.74148697200417
535,41.733214239669564,109.67102762210564
536,39.6158105099504,110.30106964170052
537,40.95642079317884,110.86909953793575
538,44.58321675814864,109.20437138835078
539,40.773511052017774,110.15616830394973
540,44.45168120516508,109.42570945106297
541,39.683223397297226,109.97080858905773
542,43.975247260161545,109.54490279917997
543,46.39599080171815,109.44546011343901
544,36.75225844032651,110.62114960083426
545,41.076284373601666,109.44229348388455
546,44.64609507824333,109.60998563935586
547,42.82832282916359,109.13021286818088
548,44.39384461203888,109.3976255767511
549,42.083478602506084,110.04160660222175
550,43.9346948154182,110.10609252328364
551,43.45102565600853,109.83700693380437
552,46.878797877854176,110.8042766310742
553,44.71155395139164,110.49783945072751
554,45.03261602976009,109.31104202674842
555,43.26888999819387,110.92275915104753
556,43.186326424759535,109.44949830739144
557,43.42741767468542,110.16289718649539
558,45.59505542864691,110.2043535298403
559,43.65314996598598,109.20411672301336
560,45.52324627157168,110.70175399545667
561,50.0769630332129,109.97391383011168
562,47.15232518330922,110.3085528536107
563,44.241858521324914,109.96268538980041
564,48.138663266703446,109.79955366141203
565,44.19041860674887,109.38820139678474
566,40.18650672675295,109.8953874452583
567,42.829015476850074,109.77828384269999
568,40.73584129817876,110.4956283028649
569,44.593783196539164,109.03605373955679
570,45.57449875747471,110.8288724472143
571,49.77156108348673,110.41382468314711
572,46.44592418435734,110.15809232919864
573,45.1251140701677,109.8593553198102
574,47.78676430324173,109.58567536861024
575,40.22193084743073,109.50090667506173
576,46.37147145639473,109.57054400653355
577,47.73842936569244,110.89234769320156
578,42.13982049632449,110.14364270032122
579,48.71690718460191,110.28320136255157
580,46.72124788258716,110.44560945101583
581,44.85055799116192,109.25740254660361
582,47.4808314517724,110.53237450236004
583,51.5820826308088,110.02276270126856
584,46.362915661189504,109.87441170825238
585,46.52818250467765,111.41832349677162
586,44.7551513458198,109.17137323810773
587,43.77147117434371,110.43293750307569
588,47.96112476046423,110.87195639799262
589,43.731026238795216,110.41575117381896
590,46.03292637264827,111.03162674372437
591,44.639547443051185,109.54000604733
592,47.007811003227935,110.51575273218788
593,46.6182657470804,109.97275326924066
594,48.34888028366427,108.8481961062814
595,44.448176030177144,109.5861633355615
596,45.014082150354454,110.86617920208128
597,43.20488100365116,110.48792311204879
598,44.501651940735016,109.8321438989025
599,46.513913793826376,110.20403077674133
600,47.419205815340995,110.58091079631971
601,43.17530123613663,109.63265795929534
602,47.606735100787894,109.50475368201263
603,48.77196555690842,110.74680774844207
604,46.36487530851005,109.20652522595385
605,49.970085075639865,110.32835887842678
606,43.28894620403101,109.84702652386778
607,42.05574990339184,110.19672771449561
608,40.66332660556527,108.66841977635148
609,48.79188248343613,109.4891561394438
610,46.628366371436826,111.79115540156205
611,44.79334043159368,109.81188218829656
612,45.571377204363436,110.28961273232552
613,41.99632532444185,110.3641103559294
614,50.86259474523361,109.32146693880445
615,45.009145407766376,109.44417132201107
616,44.89730445796286,109.44878809310835
617,46.37594310166426,109.82294605145725
618,45.70187939017621,110.55107266636544
619,44.99715326804603,110.0329604665999
620,42.39973713060604,109.2448970535948
621,45.493602862233324,109.81491032692651
622,48.95966528448004,110.25977589521642
623,47.558623432435134,109.66113559749743
624,48.11943910348917,111.25306566372196
625,42.800894008844615,108.87204536891657
626,41.548573335829786,110.23376850642254
627,43.653090294035685,110.32077745167346
628,44.053288855390825,110.00202530395829
629,46.59744596712924,110.5545620837227
630,39.58049058501866,110.05141229684202
631,47.58702789088856,110.15323025340459
632,43.32156539845851,109.75513949650387
633,42.604864289610106,110.3906817450942
634,41.09944958455228,109.85922765802555
635,39.4524842922313,109.13084515121987
636,45.609846964433686,109.96987722977495
637,43.69999313455681,109.3328197845355
638,40.259157725517376,110.59811526407948
639,40.21640635827233,111.05517229051708
640,42.58746043604894,110.23349551740075
641,47.57516090073047,110.73414132945118
642,42.732266327675646,109.62459362750228
643,39.60506053749757,109.8782116175626
644,42.73334801689795,109.96188525523078
645,42.653873965234084,109.72561900694792
646,36.584703734072555,110.03481364088503
647,43.18574743034675,108.65186639960923
648,42.742101589355435,110.12677021536769
649,45.06135408403175,109.70485853149627
650,47.94812902372151,110.37182686757968
651,46.15060122460926,109.28620000454578
652,42.67401034367983,109.88928478540649
653,40.595593933112006,108.67666036574056
654,49.81465302937833,110.76492502476724
655,43.55234283044399,109.31738859774511
656,43.46588705586939,109.99608721086233
657,43.40126268396615,110.40100429323086
658,43.99105917627674,110.04919733384814
659,43.17298935956305,110.87349339328806
660,42.14155580458524,110.47343401242532
661,42.25416241537077,110.8462754871221
662,43.5888003711861,109.48334725389586
663,42.36526167119345,110.41874196352342
664,41.99860204732796,109.71230421956045
665,44.10741956292783,110.27791087716055
666,43.268239933215135,110.18678520406573
667,47.73368803962465,110.64292589134094
668,37.417954603719544,110.56478634846049
669,46.84943341653953,110.23875622996809
670,47.31473800714547,109.86917246276458
671,39.09843311776981,109.60874666684417
672,43.511047121281756,109.52914285512338
673,43.52843939493534,109.15665978849282
674,41.03089571422233,110.54136630427199
675,42.701060110362455,110.91157035418506
676,41.96831387075482,110.61834835137444
677,49.227733141984714,110.51271513623998
678,47.29163149705894,110.5341485005019
679,48.23969572091447,110.33195073199087
680,46.97626978014888,109.46295809463403
681,42.46356240530874,109.43099119746547
682,44.09172171046871,109.17971731612386
683,46.74592186556091,109.2604860111389
684,42.58916236751605,110.3753785601876
685,47.5514052407988,110.34921594025083
686,45.29484814218873,109.67669488628435
687,45.087578611350956,108.82242458499645
688,47.933104501900836,109.06111833718276
689,47.39942746452211,109.84193107035065
690,45.521292126110595,109.81877270030608
691,49.458724803172466,110.43912242257298
692,43.99606748184366,110.18969357430967
693,48.378399288110074,109.07865672607574
694,48.462531078309226,110.36748127640816
695,46.348385096915585,109.85355171579548
696,48.08118335855866,109.91930192935897
697,44.282662067688136,110.85882006909871
698,49.86597228437157,109.21266848394116
699,47.23983840958024,110.79735999172125
700,46.54207127553495,110.65458825511158
701,50.6186479863689,110.61422572766419
702,46.38283712025272,110.62705308445085
703,44.77030369873214,110.01434182597097
704,44.547697306312536,110.93804801529926
705,50.10202454071317,110.91942063480687
706,45.53343528868279,109.16041629511884
707,53.26864640491412,108.73998409540903
708,43.82349706725608,110.5311388897934
709,53.415493157038874,110.07412861757335
710,49.84716496486412,109.69655197744284
711,49.22221130301621,110.88899804147756
712,48.24504027669005,110.0022174031087
713,50.747361970671214,110.80488554931853
714,49.79632847729422,109.70881649877929
715,52.78814501019713,111.0110085672251
716,50.45338943964882,109.47211138789876
717,50.679835006888695,109.68141746131282
718,49.529518034328355,110.20540270069377
719,50.42873977660561,110.51238558593134
720,51.4711328542451,110.27797311807086
721,46.55458592034118,110.3348837087111
722,47.58566291980843,109.82203552455812
723,52.93803743995179,109.30939154982829
724,51.628315705014366,109.87731726740833
725,50.859888967973845,110.94381183512891
726,51.48194698811466,109.90949737305998
727,52.418053628072634,109.72900431430422
728,50.310065937172055,109.54503075866745
729,49.8211074691565,110.37362673434016
730,52.36083846497683,109.51741054420401
731,49.52651868741238,109.6210533625008
732,53.091098381233195,110.49220640756748
733,47.90873923203963,110.27284454728468
734,54.82946444330332,109.88212004994314
735,53.52602520910798,109.55205299207586
736,53.06907903396004,109.07082902068176
737,54.96666477779462,109.8290747039782
738,56.75096231604463,109.85510153247753
739,55.19689789190125,110.28766491085163
740,48.12879727315837,109.61014086389103
741,49.59832476067102,109.37477335265415
742,51.29774456578979,109.78884720931009
743,52.98375201786653,109.22233000145006
744,54.26758969786873,110.10885597206838
745,51.21016437360005,109.66554616813501
746,53.53867105344821,109.44398101469162
747,51.22666485071515,109.49094281948551
748,51.62582771532688,108.92848010483954
749,49.673600600221484,110.18066440351504
750,50.9139363807951,111.61582019838829
751,49.870718000247116,109.39756724189479
752,50.83431395805685,108.93425219992012
753,55.92834525555767,109.50016636579954
754,50.93718667438464,109.67027583524268
755,59.9043098039356,109.61866529515736
756,54.565580663089364,109.80725434032925
757,53.79960563829344,110.48849105727096
758,51.193190738167736,110.22123988839051
759,55.087817093310925,108.84339645239264
760,51.892343840347756,110.5070947827106
761,53.62735370468511,109.15688609191785
762,59.70998638915358,111.02246330975329
763,53.05369098455529,109.96279759438038
764,56.14777851356876,109.78009578777917
765,51.49417050030039,109.44532040712227
766,53.1389958069152,109.83560415090241
767,57.6247443780149,109.82009708223507
768,51.59860624085411,110.97557534921724
769,57.66252053778662,109.90457287375997
770,54.86334087274366,109.09001447034753
771,51.647638626730675,109.29933226923924
772,54.59205150678665,109.34161848342029
773,55.397129640807215,109.49764254137018
774,54.47257040377174,109.67652637811061
