Episode,QDRL_2Q_SEQ_Reward
391,67.9460832340588
392,66.32677631407165
393,69.35278669412372
394,68.81723108884317
395,67.35248164885952
396,66.26744352814401
397,69.19431196616178
398,67.89898926465455
399,69.22295738848956
400,66.66521398947143
401,67.65450037327894
402,68.27928771249276
403,68.38188621774925
404,67.98658553503682
405,69.03624458491059
406,67.54203463204276
407,68.45184968044236
408,68.75082711680626
409,69.16836561216954
410,69.40371395069141
411,67.7806976947242
412,67.46211330310985
413,70.07708020684642
414,69.26706915870302
415,68.33528499111263
416,70.47155188362143
417,69.21763171684674
418,70.227222488872
419,69.26781439340179
420,71.11200704007537
421,70.8791787671384
422,69.1172927133502
423,70.25789541315683
424,70.00650795402682
425,70.69598876664534
426,68.64643005613061
427,70.16433289675014
428,70.53609505202343
429,68.06213649149366
430,68.61576484676276
431,67.89441865576401
432,69.50709923905865
433,70.4208140355329
434,71.15285057977384
435,69.92466673076467
436,71.33530100272986
437,68.71511683875285
438,68.4685322554857
439,69.95758517423168
440,70.38071895874414
441,70.05102459386391
442,68.30371446393606
443,70.07512802778322
444,69.04930427126764
445,70.81201739649845
446,70.58421300635803
447,69.48329351330852
448,69.89286153384174
449,69.45785648206278
450,70.36240446639523
451,71.28360008777712
452,69.6422961883578
453,70.9711848094954
454,70.11839695691295
455,69.93381490435206
456,70.56709850126842
457,69.81158452250051
458,70.26958797804988
459,69.76165330271766
460,72.51683987875705
461,70.90963500410896
462,70.32807642025315
463,71.15583559216743
464,70.92575809839178
465,70.88258899962572
466,71.64284643351616
467,71.81499074670187
468,70.77428779218121
469,70.78967305212971
470,71.09888758984597
471,69.44264449008574
472,70.16516488856256
473,72.6522691188927
474,72.94344763747397
475,71.41001776438131
476,72.16411190012964
477,72.00329140456653
478,74.38298987572014
479,72.80626246154797
480,71.82922837170064
481,71.20616856693049
482,70.73324297303697
483,72.30969312552698
484,71.58272472581928
485,71.102830240162
486,71.82002056180292
487,71.53491453690341
488,73.89970438457543
489,73.30959486287003
490,72.65300811411937
491,73.95698817793071
492,72.88213774323222
493,72.19235079251956
494,74.23131911776422
495,73.50688317141112
496,72.30126503197654
497,73.07992761060285
498,72.60746614368588
499,72.28259589200196
500,74.25224362806388
501,75.14027120374101
502,72.54276033282791
503,74.22638542769054
504,73.33515071421526
505,73.56125321636242
506,73.57068035750483
507,73.44689061007014
508,74.27867280942255
509,73.66696924672257
510,74.65010961925985
511,74.48989491539888
512,74.43675744846621
513,74.00021307669435
514,74.36491923434943
515,75.52940332486722
516,75.42572553099632
517,74.3475658111444
518,75.30646343436658
519,75.92582697222404
520,74.10460911400176
521,75.9624085582361
522,75.10859441567705
523,76.18655222547616
524,75.23425801824285
525,74.51517326114732
526,74.7586493871396
527,76.1808956502666
528,76.44898234919557
529,75.63648018352987
530,76.94855800529866
531,75.24777866114748
532,76.59811543308993
533,75.8042306661
534,76.34176358496363
535,76.98690985514958
536,76.37943688572963
537,76.84876217085909
538,78.02698058717647
539,76.89573814704671
540,78.08701232510569
541,76.66191150291553
542,78.04031408198416
543,78.83778031336868
544,75.91416083612309
545,77.29831176504398
546,78.4471355982225
547,77.93839758336645
548,78.46875960652564
549,77.81027635617448
550,78.42686893576149
551,78.32828379886074
552,79.42391676883905
553,78.81094247103147
554,78.95713788698347
555,78.46881957348656
556,78.49231017369415
557,78.61385408060873
558,79.31882128081614
559,78.77813700062644
560,79.39102518121845
561,80.81257623193308
562,79.97532367907111
563,79.14423429480911
564,80.36287993985046
565,79.22121628562594
566,78.06545299287315
567,78.90453497202164
568,78.32364573647068
569,79.5234664647343
570,79.86089768572131
571,81.15673714605609
572,80.20797161075032
573,79.8578722723647
574,80.69205317865045
575,78.48818878601939
576,80.35572211738176
577,80.80219648601282
578,79.1870329025708
579,81.17259189916153
580,80.62351549277064
581,80.11233462706357
582,80.92706327089334
583,82.17206495634602
584,80.67675469401665
585,80.76406940117565
586,80.28305770450159
587,80.03389154726976
588,81.29699758739856
589,80.09899127919698
590,80.80804154380223
591,80.4389976071551
592,81.16468086823669
593,81.08714738568148
594,81.62472203197103
595,80.52861117304191
596,80.72782503644918
597,80.2395373981111
598,80.64910920628232
599,81.26380266905531
600,81.55781769119434
601,80.36906952630362
602,81.67638068269189
603,82.04262478440796
604,81.38336476985155
605,82.44735170630409
606,80.56593578530548
607,80.24533553000568
608,79.87977699254533
609,82.22883388380387
610,81.64171725007648
611,81.14913926743924
612,81.39970461386534
613,80.41438538443539
614,82.95678552941268
615,81.32656026899429
616,81.32317375038815
617,81.76868880932642
618,81.60575329063913
619,81.43433903901166
620,80.7305209698841
621,81.62775063068999
622,82.62716526740391
623,82.25927986365491
624,82.44153638335364
625,80.97842491797398
626,80.65475415764384
627,81.26855737748642
628,81.4056484300605
629,82.13924637242238
630,80.2118087572188
631,82.4622529105444
632,81.30212253010455
633,81.12811927125865
634,80.73605835892396
635,80.30565506182396
636,82.03163719128544
637,81.52800560513418
638,80.60358495308672
639,80.61648757633986
640,81.29287710000229
641,82.68615967011297
642,81.37982588143625
643,80.54648938319623
644,81.42682886004302
645,81.42831486397355
646,79.79447351698246
647,81.61957172170543
648,81.52155328087666
649,82.17546418051307
650,82.98209586918837
651,82.49112747210725
652,81.58120633606399
653,81.04750172259564
654,83.53453919611624
655,81.88289098129147
656,81.88190424917877
657,81.88676135094839
658,82.06574791633263
659,81.87022251806785
660,81.61854497366768
661,81.67081575418524
662,82.04665420043072
663,81.74494780591198
664,81.67039627722725
665,82.24943438689644
666,82.05000871210764
667,83.24799561796425
668,80.55530002885328
669,83.05714995942209
670,83.20028206821323
671,81.06730464741148
672,82.24607007120146
673,82.27264407373251
674,81.64216754696271
675,82.10077691900243
676,81.9320415617732
677,83.84467540853835
678,83.36147803488669
679,83.62867617223571
680,83.321442018517
681,82.17271256225762
682,82.61652994545753
683,83.32472996589648
684,82.27188966790955
685,83.57448958566275
686,83.01353113999016
687,82.98144556407412
688,83.73452677968147
689,83.61784525088753
690,83.1564222852159
691,84.1866056277255
692,82.8077935285086
693,83.94977713564093
694,83.99117148812404
695,83.47148275580523
696,83.93342079009575
697,82.98596868715343
698,84.42652684171479
699,83.77828832969114
700,83.62072108767049
701,84.67356398246692
702,83.61931462410037
703,83.23072885390029
704,83.19400266081671
705,84.6150326630561
706,83.48103365204142
707,85.44740948051349
708,83.08809433606267
709,85.51668611288939
710,84.6369577119504
711,84.49681401827381
712,84.26854978378277
713,84.91089179332512
714,84.6887112910252
715,85.45083627629909
716,84.88303198977665
717,84.9540249251039
718,84.68207187675262
719,84.91970216241829
720,85.19202963659767
721,83.98590776553029
722,84.25518250707988
723,85.59264314341799
724,85.28035599455869
725,85.10200291370913
726,85.26654625680716
727,85.50769465250512
728,84.99886871539965
729,84.88868381610506
730,85.52194446527044
731,84.83533779899878
732,85.71748626344753
733,84.45661685302453
734,86.15681232434018
735,85.84450051204473
736,85.73887561945836
737,86.20672936805937
738,86.64550176665328
739,86.2711082344843
740,84.55773120363973
741,84.91896621379968
742,85.33461974000431
743,85.74560502377669
744,86.05791315598663
745,85.32024256332481
746,85.88336183136137
747,85.32606882004943
748,85.4222860390212
749,84.95212533320138
750,85.24955777950737
751,84.99767034107029
752,85.22695040963684
753,86.44450489913429
754,85.24587310831032
755,87.38539854064166
756,86.10421585396179
757,85.91580684567847
758,85.2887630839856
759,86.20970240459197
760,85.44252827566075
761,85.84736431285515
762,87.28220858407957
763,85.69453668335368
764,86.41793372939311
765,85.30706642243163
766,85.68591854150556
767,86.73385837368993
768,85.3010575670656
769,86.71780241117628
770,86.04612851920514
771,85.27749685039495
772,85.95603453864668
773,86.13100379788705
774,85.89997156977849
775,84.59126105867026
776,85.05803832810231
777,85.31072796030246
778,85.38324322039819
779,85.7588680063036
780,85.47060134223366
781,84.56009794861404
782,85.52571764195842
783,85.62706676760428
784,85.56461710817236
785,85.83272127449783
786,85.65566205581214
787,85.40458856573179
788,85.06435610218487
789,84.11248153827057
790,85.28236663542428
791,85.11908376119084
792,85.12013319078882
793,84.19534184386696
794,84.27253059111575
795,85.46007273855705
796,84.79816835527127
797,85.17461543057279
798,84.76537871098967
799,84.73054790589785
800,85.21291661775719
801,84.34902805045044
802,84.66255690766575
803,84.31052919195533
804,84.29224378658095
805,84.32963362864365
806,84.59729494631495
807,84.16752017504186
808,85.11585510330708
809,83.86878702321289
810,84.2372455205708
811,84.06414197965164
812,85.09661338575161
813,84.36317554496475
814,84.80381424185757
815,83.36242184205253
816,84.31902485190633
817,84.64148080171958
818,84.1639357174538
819,84.68916090113268
820,83.78123568481529
821,84.83391147066169
822,85.30740567273413
823,83.8036999521533
824,83.73849187586784
825,84.7754455425068
826,84.82736461894045
827,83.64443522983477
828,83.68649243761615
829,83.74932960491391
830,83.14914936905028
831,83.37335460982149
832,83.31615226555911
833,83.43759779592723
834,83.8334896129551
835,83.97440181350056
836,84.69176487310726
837,83.28701227142551
838,84.37144715738462
839,83.71210864926167
840,83.80118777746587
841,84.19733575840422
842,83.2163494288769
843,84.04074388578726
844,83.92640589205833
845,84.10860859206846
846,84.00363036570617
847,85.18784955832909
848,83.5151511340431
849,83.5826158975725
850,83.54326175529106
851,83.59158024718934
852,83.55996634749546
853,84.56054440033222
854,84.69926100281637
855,83.64008853129543
856,83.51576416048339
857,84.23510198063198
858,83.70259057424164
859,84.35843175424067
860,84.1471444865073
861,83.24628233642451
862,84.90896206076165
863,85.06311454489571
864,83.79749774559062
865,83.94144015090747
866,84.32501676827455
867,84.3754007725697
868,84.57296203753477
869,85.31726670964453
870,84.18016245533927
871,83.87698709211007
872,83.59622919133474
873,83.96780787704213
874,84.36518138392177
875,85.35959983822009
876,84.16527762932837
877,84.58514509119641
878,84.48680922809659
879,85.15001189032478
880,85.8824152674741
881,84.30206842575267
882,84.35265632240626
883,85.1861330834074
884,85.02405240224637
885,85.66196510497467
886,85.02830450545319
887,84.56271013358858
888,85.08644323296015
889,85.38356250284775
890,85.25954187993356
891,85.12238788140574
892,85.43905905653718
893,85.51727989423475
894,85.65211561254361
895,85.29527746053265
896,84.89586957987828
897,85.0815250999769
898,85.65206459587671
899,84.6274974418476
900,85.26097849677225
901,84.88794026208097
902,85.12502268363367
903,85.78694106449338
904,85.24473868369903
905,85.18710745249592
906,84.48101742150908
907,85.57680411593932
908,85.53877886366486
909,86.3284246144003
910,85.07557055798502
911,85.35589472540786
912,85.3811112055477
913,86.06712883674693
914,85.22181063622268
915,85.41904222966369
916,85.59169729937203
917,85.38176588360184
918,85.06361275802028
919,85.39080547255081
920,85.83735141317281
921,84.77359155638617
922,85.35915546900974
923,84.9357009831432
924,85.88907638638253
925,84.5128717929975
926,84.99350942251705
927,85.45793756454376
928,86.04717866922469
929,85.21745348761462
930,84.96131019910514
931,86.17189271349169
932,84.4901880430752
933,84.10122856244196
934,85.40719437426398
935,84.92034938086887
936,84.64445159386749
937,85.48963142566593
938,85.23886080728019
939,84.81661568017275
940,84.43974638377239
941,85.48833685293613
942,85.3548963664764
943,84.95931633550538
944,85.89927489630116
945,84.42905525011824
946,84.1782458495835
947,84.56419679627673
948,84.85620293229958
949,84.97063573809606
950,84.7029190393937
951,84.9658197963848
952,84.14676428089936
953,85.44174147095647
954,84.66076205177961
955,85.21792812461169
956,84.80592022353325
957,84.82945092111456
958,84.85206329308582
959,84.7593707809811
960,84.82142761758345
961,85.12294299655656
962,84.53676770914761
963,84.75289100815127
964,84.33032548237695
965,85.04077766834173
966,83.97838634914365
967,85.14778758495463
968,84.22084648674976
969,83.5139444861143
970,84.23633470638265
971,83.8122750187482
972,84.51559647228395
973,83.76228148999557
974,83.83056543599797
975,83.10397133847506
976,83.76620233375101
977,82.78772383975178
978,83.16296222723213
979,84.2605747182721
980,84.24414683407389
981,84.0434719810639
982,83.34947705662118
983,83.76374331716366
984,83.75959696244612
985,83.18353250810611
986,84.43099514458449
987,84.10923334812541
988,83.5639251468883
989,83.66138884270578
990,83.72811717283506
991,82.64019139717854
992,83.47568401810888
993,83.25320841737263
994,83.0868334416203
995,83.41448972004419
996,84.3854359348769
997,83.82625955724563
998,83.24322309884236
999,83.77421967715773
1000,84.15610830128155
1001,83.92548383730355
1002,83.51286907594681
1003,83.17681670043714
1004,83.80679398934848
1005,83.66244370182103
1006,83.89801642654915
1007,83.77756885087565
1008,83.97454147589457
1009,83.23722220266045
1010,84.10949939187894
1011,83.59335939000275
1012,84.4783735663653
1013,83.19879542574263
1014,84.34056064365792
1015,83.6370100842226
1016,83.25640221185898
1017,83.3503897060019
1018,83.44378060301717
1019,83.80793575689549
1020,83.8735218872412
1021,83.3868743155605
1022,83.66400848041114
1023,84.6897478021511
1024,84.52268203149978
1025,83.95268930861278
1026,83.79673674833653
1027,83.86366777513848
1028,84.12118332821579
1029,83.39982749222932
1030,83.78475002148036
1031,83.17068082778619
1032,84.15509502563071
1033,84.3047032318035
1034,83.82380046945146
1035,84.80366262677461
1036,83.56188057075676
1037,83.4934132980907
1038,84.30598085872943
1039,84.72302978139626
1040,85.05560388043092
1041,84.12266703746067
1042,84.8667419596433
1043,84.40342663167719
1044,84.38820456857435
1045,84.91402733379331
1046,84.85570457613345
1047,83.89303193236506
1048,85.32384541503109
1049,85.3281098554526
1050,84.4698852106737
1051,84.98064943077489
1052,85.07440070790821
1053,85.01885337934382
1054,84.70348308554135
1055,84.69935875808166
1056,85.04062948204356
1057,85.62969766269299
1058,85.39733660877847
1059,85.03753127195161
1060,85.60033329452841
1061,84.02882016125389
1062,85.86933206381899
1063,84.62727533931913
1064,85.29328636445443
1065,85.00498458710022
1066,84.9766672960105
1067,86.12073199114771
1068,85.44355384142776
1069,85.85424856000749
1070,85.72685482092443
1071,86.0068442710146
1072,85.87558461256167
1073,85.31831890955112
1074,86.37443029333686
1075,85.75881821320604
1076,85.33260653248036
1077,85.87536604934698
1078,86.77018753398394
1079,86.52406145681631
1080,86.03565828372324
1081,86.07538601514219
1082,86.12663382998328
1083,87.2202264514136
1084,86.51130204183777
1085,86.5683594338077
1086,86.86676358231138
1087,86.55318920919768
1088,86.36782163759031
1089,86.42721156747285
1090,86.51261115899388
1091,86.55728507331493
1092,86.91996880799724
1093,86.65204375132629
1094,86.97513754862432
1095,86.64532161927298
1096,86.73855238388042
1097,85.85724593231367
1098,87.14679078162301
1099,86.91905325732816
1100,87.22080358769858
1101,85.54868270268334
1102,87.72713899309973
1103,86.77667065790527
1104,87.3309371498123
1105,86.41444097701307
1106,87.14075289122967
1107,86.43157967007424
1108,86.62668180747751
1109,87.72927061443315
1110,86.8289007181877
1111,87.0105379346141
1112,87.29595467750072
1113,87.13838703485675
1114,86.99248162049169
1115,87.08597562039168
1116,87.96041894807665
1117,86.90446074406293
1118,87.01363056302768
1119,87.37443008609297
1120,87.39397822444026
1121,87.42393821293362
1122,87.1841086321189
1123,86.41767076762847
1124,87.5942607238142
1125,86.4019684084855
1126,87.01026612759414
1127,86.55130601539707
1128,86.83465245180659
1129,86.99068053082549
1130,86.97598781009903
1131,87.00647537845812
1132,87.49860043995685
1133,86.99386711512066
1134,86.68501757098916
1135,87.18172640679045
1136,87.26216833466566
1137,86.22694613246773
1138,86.98182846550475
1139,87.00998075240065
1140,86.57360801884172
1141,87.26192096246226
1142,86.60405201756181
1143,86.70383967875158
1144,86.56230834782488
1145,86.6253638504111
1146,86.14318561587274
1147,85.98349115106282
1148,87.23812687842899
1149,86.20073452659666
1150,86.12505478966204
1151,85.62474807836735
1152,86.24233532558273
1153,85.94251001205284
1154,87.16406752101256
1155,86.88634715185674
1156,86.16601954679088
1157,87.3757734374456
1158,86.83463306570633
1159,86.27991337747541
1160,85.3665066268519
1161,87.34232210530784
1162,85.80691784741379
1163,85.69205143569614
1164,86.78744864447017
1165,87.36500640085819
1166,86.92122596563406
1167,86.57594748360324
1168,86.58307797872581
1169,86.68496085840273
1170,86.6421622566698
1171,86.44263726663753
1172,86.36803088933712
1173,86.29870031105129
1174,86.01506324472044
1175,86.21075727855302
1176,85.63405700252984
1177,86.29129706943567
1178,85.93124965976845
1179,85.89000829778578
1180,86.42170904066776
1181,86.9246030853795
1182,86.73965032901452
1183,85.73398079875061
1184,85.98235827281266
1185,86.7813181516832
1186,86.01147458070606
1187,86.33459149026334
1188,86.66525317116755
1189,86.06509350560633
1190,86.51919136163181
1191,85.95435495121966
1192,86.27194527444635
1193,86.66658594445613
1194,85.91467122974188
1195,86.76120920537927
1196,86.59972812151224
1197,86.85653366008528
1198,86.75050626972681
1199,87.23816011053253
1200,86.76721425564718
1201,86.57359673687193
1202,86.82658073226028
1203,87.02763697187542
1204,86.8614325988752
1205,86.89168907477682
1206,86.62808878552681
1207,86.67928628057818
1208,86.41912518154801
1209,87.71903099804025
1210,86.55807167975114
1211,86.8172099137404
1212,86.84631773366414
1213,87.5306935601217
1214,87.09588937944702
1215,87.7522808230641
1216,87.02764496022948
1217,87.44924598108835
1218,87.04808906306508
1219,88.2767944558569
1220,86.99472660931666
1221,87.63350185588904
1222,87.80594606422869
1223,87.76270054483803
1224,87.56950416753351
1225,87.63609573475226
1226,87.74955841317895
1227,87.71883150183191
1228,88.20283743440446
1229,88.73986663119763
1230,87.69122128840978
1231,87.41552639387581
1232,87.96561744198982
1233,89.0610766177641
1234,87.7723288911966
1235,88.77742152014397
1236,88.83558000148834
1237,88.00146062624891
1238,88.48501460702657
1239,88.9427241741037
1240,88.19673326793557
1241,88.30671181643464
1242,88.19919000643532
1243,88.06971092028942
1244,88.25206974344788
1245,88.06609079295782
1246,88.59540545583117
1247,88.31844406484795
1248,88.74616037867784
1249,88.08366683309428
1250,88.85320511958038
1251,89.08203155026132
1252,88.01428535684701
1253,88.96648072770013
1254,89.32816665762094
1255,88.41071021147297
1256,89.55717431276268
1257,89.0975295460505
1258,88.68752743432536
1259,88.96349889565916
1260,89.22430327848738
1261,89.05956064149436
1262,89.25898946014294
1263,88.7145643938198
1264,89.15346716396215
1265,88.55951470919122
1266,89.07716930328773
1267,88.78578370627363
1268,88.86333804408156
1269,89.63306250543427
1270,89.58678887844422
1271,89.40954634560275
1272,88.76300002513108
1273,89.0663606084146
1274,89.65684186957994
1275,89.2485104559559
1276,90.0834036206158
1277,89.34537602303958
1278,89.26645944566673
1279,89.07157931880808
1280,89.2359963863728
1281,89.12062952395243
1282,89.44135284394982
1283,89.52694442428034
1284,88.85239348743742
1285,88.63320026855592
1286,88.42821825266326
1287,89.30548998646871
1288,88.6771797739455
1289,88.26168557354052
1290,89.20823254476576
1291,89.98651310021758
1292,89.01764295619388
1293,89.31529075144772
1294,89.00517651085046
1295,88.91213414344213
1296,89.27122451911153
1297,88.78714141818148
1298,88.96977465836318
1299,88.9611362340603
1300,88.55769271823698
1301,89.15246247462758
1302,88.68064001891989
1303,88.42911607399651
1304,88.88159720482999
1305,88.30732816987532
1306,88.6202333148614
1307,88.56999943216348
1308,88.94396449450763
1309,88.67688604640468
1310,88.4512360301653
1311,88.7280690482485
1312,88.90276584309598
1313,88.5511609984697
1314,88.30600882700551
1315,87.77123459491617
1316,87.82252655070205
1317,88.064878250251
1318,87.90973150051846
1319,88.02538789307509
1320,88.07402110657407
1321,88.20780637542082
1322,87.94201205895078
1323,88.10668508617877
1324,87.90732459168142
1325,87.10739406160639
1326,87.45006504139019
1327,87.70306005395504
1328,87.26611431986538
1329,87.89498396552861
1330,88.19795880352922
1331,88.04099225659104
1332,87.47029373210148
1333,88.05967687567183
1334,87.52368322323439
1335,87.30483116599119
1336,87.16397026810075
1337,87.24028522203012
1338,87.17091939676126
1339,87.33946835495875
1340,87.29925599592943
1341,87.20543658308335
1342,87.3298080186321
1343,87.57224317294161
1344,87.44993867651978
1345,86.52381988743755
1346,86.10031196534821
1347,87.34826122515477
1348,86.47521691250041
1349,86.86449270152805
1350,86.49060950758115
1351,86.23273740496367
1352,87.06329700413524
1353,87.11761515415003
1354,86.60598219602448
1355,85.84838038348269
1356,86.57247791036531
1357,86.89359471579657
1358,86.19274281769279
